"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC253","77","15","Reinvestedinshares 155,250 31 %","1","338","December31,2023 Amount","189,498"
"SRC253","77","15","Reinvestedinshares 155,250 31 %","2","401","%","34"
"SRC253","77","15","Reinvestedinshares 155,250 31 %","3","464","December31,2022 Amount","206,308"
"SRC253","77","15","Reinvestedinshares 155,250 31 %","4","528","%","38"
"SRC253","77","16","Totaldistributions $ 494,257 100 % $","1","338","December31,2023 Amount","557,452"
"SRC253","77","16","Totaldistributions $ 494,257 100 % $","2","401","%","100"
"SRC253","77","16","Totaldistributions $ 494,257 100 % $","3","464","December31,2022 Amount","549,492"
"SRC253","77","16","Totaldistributions $ 494,257 100 % $","4","528","%","100"
"SRC253","77","17","Cashflowsfromoperating $ 494,257 100 % $","1","338","December31,2023 Amount","557,452"
"SRC253","77","17","Cashflowsfromoperating $ 494,257 100 % $","2","401","%","100"
"SRC253","77","17","Cashflowsfromoperating $ 494,257 100 % $","3","464","December31,2022 Amount","549,492"
"SRC253","77","17","Cashflowsfromoperating $ 494,257 100 % $","4","528","%","100"
"SRC253","77","18","Totalsourcesofdistributions $ 494,257 100 % $","1","338","December31,2023 Amount","557,452"
"SRC253","77","18","Totalsourcesofdistributions $ 494,257 100 % $","2","401","%","100"
"SRC253","77","18","Totalsourcesofdistributions $ 494,257 100 % $","3","464","December31,2022 Amount","549,492"
"SRC253","77","18","Totalsourcesofdistributions $ 494,257 100 % $","4","528","%","100"
"SRC253","77","19","Cashflowsfromoperating $ 429,191 $","1","338","December31,2023 Amount","556,567"
"SRC253","77","19","Cashflowsfromoperating $ 429,191 $","3","464","December31,2022 Amount","594,911"
"SRC253","77","20","Fundsfromoperations $ 171,897 $","1","338","December31,2023 Amount","111,043"
"SRC253","77","20","Fundsfromoperations $ 171,897 $","3","464","December31,2022 Amount","795,926"
"SRC253","78","1","Netlossattributabletostockholders $","1","379","2024","(684,883)"
"SRC253","78","1","Netlossattributabletostockholders $","2","452","2023","(649,703)"
"SRC253","78","1","Netlossattributabletostockholders $","3","528","2022","(65,708)"
"SRC253","78","2","Realestatedepreciationandamortization","1","379","2024","742,220"
"SRC253","78","2","Realestatedepreciationandamortization","2","452","2023","811,788"
"SRC253","78","2","Realestatedepreciationandamortization","3","528","2022","848,943"
"SRC253","78","3","Impairmentofinvestmentsinrealestate","1","379","2024","150,392"
"SRC253","78","3","Impairmentofinvestmentsinrealestate","2","452","2023","188,804"
"SRC253","78","4","amortization,andimpairment","1","379","2024","55,496"
"SRC253","78","4","amortization,andimpairment","2","452","2023","54,542"
"SRC253","78","4","amortization,andimpairment","3","528","2022","17,920"
"SRC253","78","5","Netgainondispositionsofrealestate","1","379","2024","(87,108)"
"SRC253","78","5","Netgainondispositionsofrealestate","2","452","2023","(289,818)"
"SRC253","78","6","adjustments","1","379","2024","(4,220)"
"SRC253","78","6","adjustments","2","452","2023","(4,570)"
"SRC253","78","6","adjustments","3","528","2022","(5,229)"
"SRC253","78","7","FFOattributabletostockholders","1","379","2024","171,897"
"SRC253","78","7","FFOattributabletostockholders","2","452","2023","111,043"
"SRC253","78","7","FFOattributabletostockholders","3","528","2022","795,926"
"SRC253","78","8","Straight-linerentalincomeandexpense","1","379","2024","(10,213)"
"SRC253","78","8","Straight-linerentalincomeandexpense","2","452","2023","(13,181)"
"SRC253","78","8","Straight-linerentalincomeandexpense","3","528","2022","(12,098)"
"SRC253","78","9","Deferredincomeamortization","1","379","2024","(20,108)"
"SRC253","78","9","Deferredincomeamortization","2","452","2023","(15,957)"
"SRC253","78","9","Deferredincomeamortization","3","528","2022","(9,720)"
"SRC253","78","10","Amortizationofabove-andbelow-marketleaseintangibles,net","1","379","2024","(2,464)"
"SRC253","78","10","Amortizationofabove-andbelow-marketleaseintangibles,net","2","452","2023","(3,839)"
"SRC253","78","10","Amortizationofabove-andbelow-marketleaseintangibles,net","3","528","2022","(3,575)"
"SRC253","78","11","investmentsinrealestatedebtandotherfinancialinstruments","1","379","2024","153,827"
"SRC253","78","11","investmentsinrealestatedebtandotherfinancialinstruments","2","452","2023","349,941"
"SRC253","78","11","investmentsinrealestatedebtandotherfinancialinstruments","3","528","2022","(505,658)"
"SRC253","78","12","Foreigncurrencyloss(gain)","1","379","2024","41,062"
"SRC253","78","12","Foreigncurrencyloss(gain)","2","452","2023","(14,786)"
"SRC253","78","12","Foreigncurrencyloss(gain)","3","528","2022","49,536"
"SRC253","78","13","Amortizationofrestrictedstockawards","1","379","2024","840"
"SRC253","78","13","Amortizationofrestrictedstockawards","2","452","2023","840"
"SRC253","78","13","Amortizationofrestrictedstockawards","3","528","2022","894"
"SRC253","78","14","Non-cashperformanceparticipationallocation","3","528","2022","102,348"
"SRC253","78","15","Amortizationofdeferredfinancingcosts(1)","1","379","2024","22,252"
"SRC253","78","15","Amortizationofdeferredfinancingcosts(1)","2","452","2023","35,111"
"SRC253","78","15","Amortizationofdeferredfinancingcosts(1)","3","528","2022","37,573"
"SRC253","78","16","Lossonextinguishmentofdebt","2","452","2023","93"
"SRC253","78","16","Lossonextinguishmentofdebt","3","528","2022","313"
"SRC253","78","17","adjustments","1","379","2024","(1,166)"
"SRC253","78","17","adjustments","2","452","2023","(2,268)"
"SRC253","78","17","adjustments","3","528","2022","3,607"
"SRC253","78","18","AFFOattributabletostockholders $","1","379","2024","355,927"
"SRC253","78","18","AFFOattributabletostockholders $","2","452","2023","446,997"
"SRC253","78","18","AFFOattributabletostockholders $","3","528","2022","459,146"
"SRC253","84","1","AverageAnnualizedDistributionRate","1","369","ClassT Shares","4.8%"
"SRC253","84","1","AverageAnnualizedDistributionRate","2","421","ClassS Shares","4.8%"
"SRC253","84","1","AverageAnnualizedDistributionRate","3","472","ClassD Shares","5.6%"
"SRC253","84","1","AverageAnnualizedDistributionRate","4","523","ClassI Shares","5.7%"
"SRC253","84","2","managerfees","1","369","ClassT Shares","(0.6%)"
"SRC253","84","2","managerfees","2","421","ClassS Shares","(0.7%)"
"SRC253","84","2","managerfees","3","472","ClassD Shares","(0.1%)"
"SRC253","84","2","managerfees","4","523","ClassI Shares","0.2%"
"SRC253","84","3","commissionsanddealermanagerfees","1","369","ClassT Shares","6.1%"
"SRC253","84","3","commissionsanddealermanagerfees","2","421","ClassS Shares","6.0%"
"SRC253","84","3","commissionsanddealermanagerfees","3","472","ClassD Shares","6.4%"
"SRC253","84","3","commissionsanddealermanagerfees","4","523","ClassI Shares","6.8%"
"SRC253","84","4","commissionsanddealermanagerfees","1","369","ClassT Shares","5.5%"
"SRC253","84","4","commissionsanddealermanagerfees","2","421","ClassS Shares","5.4%"
"SRC253","84","4","commissionsanddealermanagerfees","3","472","ClassD Shares","6.1%"
"SRC253","87","1","FloridaMultifamilyPortfolio 4 Jacksonville/Naples,FL January2019","1","426","Ownership Interest(1)","100%"
"SRC253","87","1","FloridaMultifamilyPortfolio 4 Jacksonville/Naples,FL January2019","2","486","/Numberof Units/Keys","1,150"
"SRC253","87","1","FloridaMultifamilyPortfolio 4 Jacksonville/Naples,FL January2019","3","529","Occupancy(2)","100%"
"SRC253","87","2","PhoenixProperty 1 Mesa,AZ January2019","1","426","Ownership Interest(1)","100%"
"SRC253","87","2","PhoenixProperty 1 Mesa,AZ January2019","2","486","/Numberof Units/Keys","256"
"SRC253","87","2","PhoenixProperty 1 Mesa,AZ January2019","3","529","Occupancy(2)","96%"
"SRC253","87","3","ColumbusMultifamily 3 Columbus,OH September/October2019","1","426","Ownership Interest(1)","96%"
"SRC253","87","3","ColumbusMultifamily 3 Columbus,OH September/October2019","2","486","/Numberof Units/Keys","690"
"SRC253","87","3","ColumbusMultifamily 3 Columbus,OH September/October2019","3","529","Occupancy(2)","96%"
"SRC253","87","4","CascadesApartments(3) 1 Charlotte,NC October2019","1","426","Ownership Interest(1)","79%"
"SRC253","87","4","CascadesApartments(3) 1 Charlotte,NC October2019","2","486","/Numberof Units/Keys","570"
"SRC253","87","4","CascadesApartments(3) 1 Charlotte,NC October2019","3","529","Occupancy(2)","87%"
"SRC253","87","5","ExchangeonErwin 1 Durham,NC November2019","1","426","Ownership Interest(1)","100%"
"SRC253","87","5","ExchangeonErwin 1 Durham,NC November2019","2","486","/Numberof Units/Keys","265"
"SRC253","87","5","ExchangeonErwin 1 Durham,NC November2019","3","529","Occupancy(2)","87%"
"SRC253","87","6","AvidaApartments 1 SaltLakeCity,UT December2019","1","426","Ownership Interest(1)","100%"
"SRC253","87","6","AvidaApartments 1 SaltLakeCity,UT December2019","2","486","/Numberof Units/Keys","400"
"SRC253","87","6","AvidaApartments 1 SaltLakeCity,UT December2019","3","529","Occupancy(2)","94%"
"SRC253","87","7","SoutheastAffordableHousingPortfolio 22 Various Various2020","1","426","Ownership Interest(1)","100%"
"SRC253","87","7","SoutheastAffordableHousingPortfolio 22 Various Various2020","2","486","/Numberof Units/Keys","4,384"
"SRC253","87","7","SoutheastAffordableHousingPortfolio 22 Various Various2020","3","529","Occupancy(2)","95%"
"SRC253","87","8","FloridaAffordableHousingPortfolioII 4 Jacksonville,FL October2020","1","426","Ownership Interest(1)","100%"
"SRC253","87","8","FloridaAffordableHousingPortfolioII 4 Jacksonville,FL October2020","2","486","/Numberof Units/Keys","958"
"SRC253","87","8","FloridaAffordableHousingPortfolioII 4 Jacksonville,FL October2020","3","529","Occupancy(2)","93%"
"SRC253","87","9","Mid-AtlanticAffordableHousingPortfolio 28 Various October2020","1","426","Ownership Interest(1)","100%"
"SRC253","87","9","Mid-AtlanticAffordableHousingPortfolio 28 Various October2020","2","486","/Numberof Units/Keys","3,660"
"SRC253","87","9","Mid-AtlanticAffordableHousingPortfolio 28 Various October2020","3","529","Occupancy(2)","96%"
"SRC253","87","10","KalinaWay(3) 1 SaltLakeCity,UT December2020","1","426","Ownership Interest(1)","79%"
"SRC253","87","10","KalinaWay(3) 1 SaltLakeCity,UT December2020","2","486","/Numberof Units/Keys","264"
"SRC253","87","10","KalinaWay(3) 1 SaltLakeCity,UT December2020","3","529","Occupancy(2)","98%"
"SRC253","87","11","SoutheastAffordableHousingPortfolioII 9 DC,FL,GA,MD,SC,VA May2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","11","SoutheastAffordableHousingPortfolioII 9 DC,FL,GA,MD,SC,VA May2021","2","486","/Numberof Units/Keys","1,642"
"SRC253","87","11","SoutheastAffordableHousingPortfolioII 9 DC,FL,GA,MD,SC,VA May2021","3","529","Occupancy(2)","98%"
"SRC253","87","12","AzaleaMultifamilyPortfolio 17 TX,FL,NC,MD,TN,GA June/July2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","12","AzaleaMultifamilyPortfolio 17 TX,FL,NC,MD,TN,GA June/July2021","2","486","/Numberof Units/Keys","5,620"
"SRC253","87","12","AzaleaMultifamilyPortfolio 17 TX,FL,NC,MD,TN,GA June/July2021","3","529","Occupancy(2)","95%"
"SRC253","87","13","KeystoneCastleHills 1 Dallas,TX July2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","13","KeystoneCastleHills 1 Dallas,TX July2021","2","486","/Numberof Units/Keys","690"
"SRC253","87","13","KeystoneCastleHills 1 Dallas,TX July2021","3","529","Occupancy(2)","96%"
"SRC253","87","14","GreaterBostonAffordablePortfolio 5 Boston,MA August/September2021","1","426","Ownership Interest(1)","98%"
"SRC253","87","14","GreaterBostonAffordablePortfolio 5 Boston,MA August/September2021","2","486","/Numberof Units/Keys","842"
"SRC253","87","14","GreaterBostonAffordablePortfolio 5 Boston,MA August/September2021","3","529","Occupancy(2)","97%"
"SRC253","87","15","ColumbusPreferredPortfolio 2 Columbus,OH September2021","1","426","Ownership Interest(1)","96%"
"SRC253","87","15","ColumbusPreferredPortfolio 2 Columbus,OH September2021","2","486","/Numberof Units/Keys","400"
"SRC253","87","15","ColumbusPreferredPortfolio 2 Columbus,OH September2021","3","529","Occupancy(2)","96%"
"SRC253","87","16","ThePalmerDadeland 1 Dadeland,FL September2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","16","ThePalmerDadeland 1 Dadeland,FL September2021","2","486","/Numberof Units/Keys","844"
"SRC253","87","16","ThePalmerDadeland 1 Dadeland,FL September2021","3","529","Occupancy(2)","95%"
"SRC253","87","17","SevenSpringsApartments 1 Burlington,MA September2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","17","SevenSpringsApartments 1 Burlington,MA September2021","2","486","/Numberof Units/Keys","331"
"SRC253","87","17","SevenSpringsApartments 1 Burlington,MA September2021","3","529","Occupancy(2)","95%"
"SRC253","87","18","Maison’sLanding 1 Taylorsville,UT September2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","18","Maison’sLanding 1 Taylorsville,UT September2021","2","486","/Numberof Units/Keys","492"
"SRC253","87","18","Maison’sLanding 1 Taylorsville,UT September2021","3","529","Occupancy(2)","95%"
"SRC253","87","19","SawyerFlats 1 Gaithersburg,MD October2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","19","SawyerFlats 1 Gaithersburg,MD October2021","2","486","/Numberof Units/Keys","648"
"SRC253","87","19","SawyerFlats 1 Gaithersburg,MD October2021","3","529","Occupancy(2)","95%"
"SRC253","87","20","RaleighMultifamilyPortfolio 6 Raleigh,NC November2021","1","426","Ownership Interest(1)","95%"
"SRC253","87","20","RaleighMultifamilyPortfolio 6 Raleigh,NC November2021","2","486","/Numberof Units/Keys","2,291"
"SRC253","87","20","RaleighMultifamilyPortfolio 6 Raleigh,NC November2021","3","529","Occupancy(2)","93%"
"SRC253","87","21","SEGMultifamilyPortfolio 62 Various November2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","21","SEGMultifamilyPortfolio 62 Various November2021","2","486","/Numberof Units/Keys","15,461"
"SRC253","87","21","SEGMultifamilyPortfolio 62 Various November2021","3","529","Occupancy(2)","93%"
"SRC253","87","22","SouthFloridaMultifamilyPortfolio 3 Various November2021","1","426","Ownership Interest(1)","95%"
"SRC253","87","22","SouthFloridaMultifamilyPortfolio 3 Various November2021","2","486","/Numberof Units/Keys","1,150"
